user_id,recency_days,order_count,total_spent,r_score,f_score,m_score,rfm_label
U003060,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003061,1.0,4.0,6275.09,5.0,4.0,3.0,潜力用户
U003062,22.0,3.0,4786.77,4.0,3.0,3.0,潜力用户
U003063,168.0,1.0,5268.44,1.0,1.0,3.0,流失风险用户
U003064,45.0,2.0,4049.58,3.0,2.0,2.0,一般用户
U003065,87.0,2.0,1015.78,2.0,2.0,1.0,流失风险用户
U003066,16.0,2.0,4072.17,4.0,2.0,2.0,一般用户
U003067,11.0,3.0,1871.78,5.0,3.0,2.0,潜力用户
U003068,142.0,2.0,3047.87,1.0,2.0,2.0,流失风险用户
U003069,8.0,2.0,8261.29,5.0,2.0,4.0,一般用户
U003070,15.0,5.0,6255.66,4.0,5.0,3.0,潜力用户
U003071,139.0,2.0,5163.35,1.0,2.0,3.0,流失风险用户
U003072,121.0,2.0,14137.74,1.0,2.0,4.0,流失风险用户
U003073,8.0,5.0,11701.26,5.0,5.0,4.0,高价值用户
U003074,43.0,1.0,15248.0,3.0,1.0,4.0,一般用户
U003075,12.0,4.0,6346.51,5.0,4.0,3.0,潜力用户
U003076,13.0,5.0,30215.36,5.0,5.0,5.0,高价值用户
U003077,48.0,4.0,3340.13,3.0,4.0,2.0,潜力用户
U003078,13.0,6.0,18647.87,5.0,5.0,5.0,高价值用户
U003079,123.0,2.0,4156.85,1.0,2.0,2.0,流失风险用户
U003080,31.0,5.0,19270.079999999998,3.0,5.0,5.0,潜力用户
U003081,101.0,2.0,1105.09,1.0,2.0,1.0,流失风险用户
U003082,9.0,1.0,1995.62,5.0,1.0,2.0,一般用户
U003083,3.0,5.0,5500.54,5.0,5.0,3.0,潜力用户
U003084,102.0,1.0,1303.38,1.0,1.0,1.0,流失风险用户
U003085,72.0,1.0,815.81,2.0,1.0,1.0,流失风险用户
U003086,112.0,1.0,24792.73,1.0,1.0,5.0,流失风险用户
U003087,102.0,3.0,6301.36,1.0,3.0,3.0,一般用户
U003088,3.0,5.0,38888.799999999996,5.0,5.0,5.0,高价值用户
U003089,12.0,4.0,6875.73,5.0,4.0,3.0,潜力用户
U003090,141.0,2.0,4846.37,1.0,2.0,3.0,流失风险用户
U003091,15.0,4.0,6979.35,4.0,4.0,3.0,潜力用户
U003092,75.0,2.0,1519.0600000000002,2.0,2.0,1.0,流失风险用户
U003093,27.0,4.0,5834.87,4.0,4.0,3.0,潜力用户
U003094,36.0,3.0,8590.24,3.0,3.0,4.0,潜力用户
U003095,98.0,4.0,10649.68,2.0,4.0,4.0,一般用户
U003096,40.0,2.0,3068.5,3.0,2.0,2.0,一般用户
U003097,11.0,2.0,1331.0500000000002,5.0,2.0,1.0,一般用户
U003098,2.0,2.0,992.23,5.0,2.0,1.0,一般用户
U003099,30.0,2.0,3158.5499999999997,4.0,2.0,2.0,一般用户
U003100,3.0,2.0,2303.3199999999997,5.0,2.0,2.0,一般用户
U003101,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003102,94.0,2.0,1786.76,2.0,2.0,1.0,流失风险用户
U003103,98.0,1.0,315.22,2.0,1.0,1.0,流失风险用户
U003104,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003105,30.0,3.0,19027.100000000002,4.0,3.0,5.0,潜力用户
U003106,8.0,3.0,2090.42,5.0,3.0,2.0,潜力用户
U003107,53.0,4.0,5473.54,3.0,4.0,3.0,潜力用户
U003108,91.0,1.0,2271.39,2.0,1.0,2.0,流失风险用户
U003109,7.0,2.0,3694.63,5.0,2.0,2.0,一般用户
U003110,134.0,1.0,2052.99,1.0,1.0,2.0,流失风险用户
U003111,31.0,4.0,19354.239999999998,3.0,4.0,5.0,潜力用户
U003112,107.0,1.0,21810.36,1.0,1.0,5.0,流失风险用户
U003113,19.0,2.0,3499.09,4.0,2.0,2.0,一般用户
U003114,50.0,2.0,23289.72,3.0,2.0,5.0,一般用户
U003115,108.0,2.0,6232.17,1.0,2.0,3.0,流失风险用户
U003116,78.0,2.0,3301.31,2.0,2.0,2.0,流失风险用户
U003117,93.0,2.0,2465.92,2.0,2.0,2.0,流失风险用户
U003118,56.0,4.0,18158.36,2.0,4.0,5.0,一般用户
U003119,83.0,2.0,20534.66,2.0,2.0,5.0,流失风险用户
U003120,80.0,4.0,2992.28,2.0,4.0,2.0,一般用户
U003121,94.0,3.0,2318.48,2.0,3.0,2.0,一般用户
U003122,7.0,2.0,411.88,5.0,2.0,1.0,一般用户
U003123,14.0,5.0,10359.449999999999,4.0,5.0,4.0,高价值用户
U003124,130.0,1.0,2118.76,1.0,1.0,2.0,流失风险用户
U003125,1.0,4.0,27340.82,5.0,4.0,5.0,高价值用户
U003126,49.0,3.0,7732.16,3.0,3.0,3.0,潜力用户
U003127,7.0,3.0,17887.239999999998,5.0,3.0,5.0,潜力用户
U003128,26.0,5.0,19550.56,4.0,5.0,5.0,高价值用户
U003129,45.0,1.0,280.93,3.0,1.0,1.0,一般用户
U003130,2.0,4.0,19795.72,5.0,4.0,5.0,高价值用户
U003131,2.0,2.0,21800.22,5.0,2.0,5.0,一般用户
U003132,83.0,2.0,5340.85,2.0,2.0,3.0,流失风险用户
U003133,35.0,2.0,3736.46,3.0,2.0,2.0,一般用户
U003134,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003135,0.0,3.0,2747.7599999999998,5.0,3.0,2.0,潜力用户
U003136,38.0,7.0,9738.24,3.0,5.0,4.0,潜力用户
U003137,4.0,4.0,4961.7699999999995,5.0,4.0,3.0,潜力用户
U003138,14.0,3.0,6155.64,4.0,3.0,3.0,潜力用户
U003139,120.0,1.0,2924.06,1.0,1.0,2.0,流失风险用户
U003140,9.0,5.0,8661.269999999999,5.0,5.0,4.0,高价值用户
U003141,79.0,2.0,2839.94,2.0,2.0,2.0,流失风险用户
U003142,51.0,4.0,18953.379999999997,3.0,4.0,5.0,潜力用户
U003143,9.0,3.0,9105.210000000001,5.0,3.0,4.0,潜力用户
U003144,54.0,3.0,2217.46,3.0,3.0,2.0,潜力用户
U003145,61.0,6.0,5063.95,2.0,5.0,3.0,一般用户
U003146,12.0,5.0,13900.349999999999,5.0,5.0,4.0,高价值用户
U003147,0.0,8.0,12052.01,5.0,5.0,4.0,高价值用户
U003148,131.0,1.0,1853.78,1.0,1.0,2.0,流失风险用户
U003149,94.0,5.0,50013.13,2.0,5.0,5.0,一般用户
U003150,105.0,5.0,14940.15,1.0,5.0,4.0,一般用户
U003151,1.0,9.0,55352.729999999996,5.0,5.0,5.0,高价值用户
U003152,0.0,3.0,23093.550000000003,5.0,3.0,5.0,潜力用户
U003153,6.0,5.0,9287.49,5.0,5.0,4.0,高价值用户
U003154,50.0,1.0,28822.97,3.0,1.0,5.0,一般用户
U003155,4.0,7.0,11208.17,5.0,5.0,4.0,高价值用户
U003156,102.0,2.0,3865.75,1.0,2.0,2.0,流失风险用户
U003157,6.0,7.0,36439.75,5.0,5.0,5.0,高价值用户
U003158,139.0,1.0,2149.32,1.0,1.0,2.0,流失风险用户
U003159,19.0,6.0,19785.489999999998,4.0,5.0,5.0,高价值用户
U003160,131.0,1.0,885.82,1.0,1.0,1.0,流失风险用户
U003161,143.0,2.0,6497.91,1.0,2.0,3.0,流失风险用户
U003162,51.0,5.0,11656.43,3.0,5.0,4.0,潜力用户
U003163,151.0,1.0,625.79,1.0,1.0,1.0,流失风险用户
U003164,70.0,4.0,6748.23,2.0,4.0,3.0,一般用户
U003165,9.0,5.0,22609.98,5.0,5.0,5.0,高价值用户
U003166,23.0,4.0,12801.689999999999,4.0,4.0,4.0,高价值用户
U003167,2.0,7.0,31762.73,5.0,5.0,5.0,高价值用户
U003168,5.0,2.0,4294.39,5.0,2.0,3.0,一般用户
U003169,77.0,2.0,30428.329999999998,2.0,2.0,5.0,流失风险用户
U003170,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003171,0.0,3.0,10094.369999999999,5.0,3.0,4.0,潜力用户
U003172,53.0,3.0,6266.88,3.0,3.0,3.0,潜力用户
U003173,40.0,5.0,10562.48,3.0,5.0,4.0,潜力用户
U003174,19.0,3.0,2529.6,4.0,3.0,2.0,潜力用户
U003175,0.0,2.0,1311.54,5.0,2.0,1.0,一般用户
U003176,129.0,1.0,1114.66,1.0,1.0,1.0,流失风险用户
U003177,9.0,1.0,3628.71,5.0,1.0,2.0,一般用户
U003178,1.0,3.0,11798.999999999998,5.0,3.0,4.0,潜力用户
U003179,37.0,3.0,6161.01,3.0,3.0,3.0,潜力用户
U003180,45.0,1.0,3029.17,3.0,1.0,2.0,一般用户
U003181,39.0,3.0,17307.64,3.0,3.0,5.0,潜力用户
U003182,139.0,1.0,1357.01,1.0,1.0,1.0,流失风险用户
U003183,9.0,4.0,7856.6,5.0,4.0,4.0,高价值用户
U003184,20.0,1.0,3199.7,4.0,1.0,2.0,一般用户
U003185,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003186,80.0,4.0,10901.53,2.0,4.0,4.0,一般用户
U003187,47.0,4.0,2360.69,3.0,4.0,2.0,潜力用户
U003188,125.0,1.0,1182.23,1.0,1.0,1.0,流失风险用户
U003189,30.0,6.0,19783.74,4.0,5.0,5.0,高价值用户
U003190,56.0,4.0,32166.03,2.0,4.0,5.0,一般用户
U003191,0.0,6.0,10522.44,5.0,5.0,4.0,高价值用户
U003192,91.0,2.0,1579.5700000000002,2.0,2.0,1.0,流失风险用户
U003193,16.0,4.0,14605.51,4.0,4.0,4.0,高价值用户
U003194,86.0,1.0,1034.07,2.0,1.0,1.0,流失风险用户
U003195,47.0,4.0,11193.2,3.0,4.0,4.0,潜力用户
U003196,37.0,2.0,4258.41,3.0,2.0,3.0,一般用户
U003197,119.0,2.0,1797.8200000000002,1.0,2.0,2.0,流失风险用户
U003198,178.0,1.0,3413.4,1.0,1.0,2.0,流失风险用户
U003199,22.0,2.0,26265.21,4.0,2.0,5.0,一般用户
U003200,78.0,1.0,7062.6,2.0,1.0,3.0,流失风险用户
U003201,8.0,2.0,7120.35,5.0,2.0,3.0,一般用户
U003202,29.0,5.0,6803.54,4.0,5.0,3.0,潜力用户
U003203,110.0,4.0,2301.31,1.0,4.0,2.0,一般用户
U003204,34.0,5.0,7762.24,3.0,5.0,4.0,潜力用户
U003205,32.0,5.0,11035.42,3.0,5.0,4.0,潜力用户
U003206,55.0,2.0,5574.62,3.0,2.0,3.0,一般用户
U003207,20.0,5.0,36207.45,4.0,5.0,5.0,高价值用户
U003208,0.0,4.0,8124.450000000001,5.0,4.0,4.0,高价值用户
U003209,8.0,3.0,24554.449999999997,5.0,3.0,5.0,潜力用户
U003210,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003211,67.0,3.0,16980.35,2.0,3.0,5.0,一般用户
U003212,8.0,3.0,2649.2799999999997,5.0,3.0,2.0,潜力用户
U003213,54.0,2.0,1872.55,3.0,2.0,2.0,一般用户
U003214,28.0,4.0,12275.72,4.0,4.0,4.0,高价值用户
U003215,17.0,3.0,10635.869999999999,4.0,3.0,4.0,潜力用户
U003216,114.0,2.0,2617.5,1.0,2.0,2.0,流失风险用户
U003217,96.0,3.0,8124.7300000000005,2.0,3.0,4.0,一般用户
U003218,30.0,4.0,24673.78,4.0,4.0,5.0,高价值用户
U003219,1.0,3.0,8358.18,5.0,3.0,4.0,潜力用户
U003220,21.0,3.0,2916.0,4.0,3.0,2.0,潜力用户
U003221,49.0,2.0,3236.12,3.0,2.0,2.0,一般用户
U003222,105.0,2.0,2423.23,1.0,2.0,2.0,流失风险用户
U003223,78.0,1.0,26257.02,2.0,1.0,5.0,流失风险用户
U003224,17.0,4.0,42793.369999999995,4.0,4.0,5.0,高价值用户
U003225,52.0,3.0,3474.11,3.0,3.0,2.0,潜力用户
U003226,21.0,2.0,3708.29,4.0,2.0,2.0,一般用户
U003227,40.0,3.0,1259.91,3.0,3.0,1.0,潜力用户
U003228,37.0,4.0,7734.08,3.0,4.0,3.0,潜力用户
U003229,118.0,1.0,491.19,1.0,1.0,1.0,流失风险用户
U003230,31.0,4.0,10494.78,3.0,4.0,4.0,潜力用户
U003231,30.0,3.0,1136.67,4.0,3.0,1.0,潜力用户
U003232,30.0,3.0,5231.3,4.0,3.0,3.0,潜力用户
U003233,4.0,4.0,7700.0599999999995,5.0,4.0,3.0,潜力用户
U003234,47.0,3.0,3521.21,3.0,3.0,2.0,潜力用户
U003235,163.0,1.0,926.16,1.0,1.0,1.0,流失风险用户
U003236,49.0,2.0,5173.65,3.0,2.0,3.0,一般用户
U003237,83.0,3.0,9733.65,2.0,3.0,4.0,一般用户
U003238,63.0,4.0,8696.4,2.0,4.0,4.0,一般用户
U003239,163.0,1.0,26344.98,1.0,1.0,5.0,流失风险用户
U003240,25.0,5.0,29481.489999999998,4.0,5.0,5.0,高价值用户
U003241,33.0,3.0,4990.62,3.0,3.0,3.0,潜力用户
U003242,120.0,2.0,27449.079999999998,1.0,2.0,5.0,流失风险用户
U003243,15.0,3.0,7957.9400000000005,4.0,3.0,4.0,潜力用户
U003244,1.0,5.0,11649.259999999998,5.0,5.0,4.0,高价值用户
U003245,56.0,5.0,5945.18,2.0,5.0,3.0,一般用户
U003246,5.0,2.0,17228.55,5.0,2.0,5.0,一般用户
U003247,23.0,2.0,9435.8,4.0,2.0,4.0,一般用户
U003248,19.0,8.0,15851.84,4.0,5.0,5.0,高价值用户
U003249,7.0,4.0,7121.65,5.0,4.0,3.0,潜力用户
U003250,13.0,4.0,10098.93,5.0,4.0,4.0,高价值用户
U003251,107.0,1.0,1418.22,1.0,1.0,1.0,流失风险用户
U003252,71.0,1.0,1091.8,2.0,1.0,1.0,流失风险用户
U003253,179.0,1.0,24372.67,1.0,1.0,5.0,流失风险用户
U003254,71.0,2.0,15065.36,2.0,2.0,4.0,流失风险用户
U003255,36.0,2.0,5620.8,3.0,2.0,3.0,一般用户
U003256,132.0,1.0,1182.93,1.0,1.0,1.0,流失风险用户
U003257,39.0,3.0,4126.8099999999995,3.0,3.0,2.0,潜力用户
U003258,0.0,3.0,3150.75,5.0,3.0,2.0,潜力用户
U003259,25.0,6.0,8190.65,4.0,5.0,4.0,高价值用户
U003260,11.0,7.0,9729.64,5.0,5.0,4.0,高价值用户
U003261,35.0,3.0,18499.579999999998,3.0,3.0,5.0,潜力用户
U003262,62.0,1.0,4155.58,2.0,1.0,2.0,流失风险用户
U003263,143.0,1.0,2087.71,1.0,1.0,2.0,流失风险用户
U003264,32.0,2.0,5801.83,3.0,2.0,3.0,一般用户
U003265,7.0,2.0,1220.32,5.0,2.0,1.0,一般用户
U003266,49.0,2.0,22943.84,3.0,2.0,5.0,一般用户
U003267,14.0,2.0,2243.8599999999997,4.0,2.0,2.0,一般用户
U003268,29.0,2.0,18658.449999999997,4.0,2.0,5.0,一般用户
U003269,39.0,3.0,10036.519999999999,3.0,3.0,4.0,潜力用户
U003270,20.0,2.0,3653.1499999999996,4.0,2.0,2.0,一般用户
U003271,32.0,5.0,17993.62,3.0,5.0,5.0,潜力用户
U003272,71.0,1.0,902.07,2.0,1.0,1.0,流失风险用户
U003273,31.0,5.0,23539.0,3.0,5.0,5.0,潜力用户
U003274,19.0,3.0,3659.79,4.0,3.0,2.0,潜力用户
U003275,48.0,4.0,23617.31,3.0,4.0,5.0,潜力用户
U003276,156.0,1.0,1429.35,1.0,1.0,1.0,流失风险用户
U003277,15.0,2.0,18549.93,4.0,2.0,5.0,一般用户
U003278,85.0,3.0,1492.78,2.0,3.0,1.0,一般用户
U003279,81.0,2.0,7438.85,2.0,2.0,3.0,流失风险用户
U003280,2.0,2.0,20402.890000000003,5.0,2.0,5.0,一般用户
U003281,12.0,6.0,12247.4,5.0,5.0,4.0,高价值用户
U003282,81.0,2.0,2448.68,2.0,2.0,2.0,流失风险用户
U003283,5.0,5.0,6878.31,5.0,5.0,3.0,潜力用户
U003284,43.0,3.0,2889.77,3.0,3.0,2.0,潜力用户
U003285,35.0,1.0,1481.38,3.0,1.0,1.0,一般用户
U003286,43.0,2.0,7155.4400000000005,3.0,2.0,3.0,一般用户
U003287,76.0,2.0,21465.55,2.0,2.0,5.0,流失风险用户
U003288,158.0,1.0,215.84,1.0,1.0,1.0,流失风险用户
U003289,22.0,4.0,31399.52,4.0,4.0,5.0,高价值用户
U003290,0.0,2.0,4912.139999999999,5.0,2.0,3.0,一般用户
U003291,44.0,3.0,32116.38,3.0,3.0,5.0,潜力用户
U003292,22.0,4.0,3695.79,4.0,4.0,2.0,潜力用户
U003293,69.0,6.0,25668.539999999997,2.0,5.0,5.0,一般用户
U003294,125.0,1.0,2935.75,1.0,1.0,2.0,流失风险用户
U003295,0.0,6.0,9504.42,5.0,5.0,4.0,高价值用户
U003296,92.0,2.0,1697.4299999999998,2.0,2.0,1.0,流失风险用户
U003297,173.0,1.0,2052.09,1.0,1.0,2.0,流失风险用户
U003298,33.0,3.0,18058.39,3.0,3.0,5.0,潜力用户
U003299,65.0,2.0,22054.98,2.0,2.0,5.0,流失风险用户
U003300,87.0,1.0,3419.67,2.0,1.0,2.0,流失风险用户
U003301,13.0,4.0,42686.25,5.0,4.0,5.0,高价值用户
U003302,90.0,2.0,6923.72,2.0,2.0,3.0,流失风险用户
U003303,49.0,1.0,1103.02,3.0,1.0,1.0,一般用户
U003304,43.0,3.0,8610.240000000002,3.0,3.0,4.0,潜力用户
U003305,4.0,2.0,5188.400000000001,5.0,2.0,3.0,一般用户
U003306,69.0,2.0,8926.7,2.0,2.0,4.0,流失风险用户
U003307,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003308,66.0,5.0,13007.54,2.0,5.0,4.0,一般用户
U003309,42.0,3.0,1548.8,3.0,3.0,1.0,潜力用户
U003310,39.0,6.0,33709.22,3.0,5.0,5.0,潜力用户
U003311,154.0,1.0,2272.32,1.0,1.0,2.0,流失风险用户
U003312,109.0,2.0,848.02,1.0,2.0,1.0,流失风险用户
U003313,65.0,1.0,1003.31,2.0,1.0,1.0,流失风险用户
U003314,14.0,4.0,12700.59,4.0,4.0,4.0,高价值用户
U003315,92.0,3.0,8177.98,2.0,3.0,4.0,一般用户
U003316,20.0,3.0,5591.75,4.0,3.0,3.0,潜力用户
U003317,58.0,5.0,7543.58,2.0,5.0,3.0,一般用户
U003318,22.0,3.0,3447.4700000000003,4.0,3.0,2.0,潜力用户
U003319,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003320,123.0,1.0,18012.34,1.0,1.0,5.0,流失风险用户
U003321,127.0,2.0,3230.77,1.0,2.0,2.0,流失风险用户
U003322,0.0,5.0,12402.68,5.0,5.0,4.0,高价值用户
U003323,98.0,1.0,1781.87,2.0,1.0,1.0,流失风险用户
U003324,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003325,80.0,3.0,5206.88,2.0,3.0,3.0,一般用户
U003326,28.0,6.0,27359.920000000002,4.0,5.0,5.0,高价值用户
U003327,88.0,1.0,410.71,2.0,1.0,1.0,流失风险用户
U003328,60.0,4.0,10188.130000000001,2.0,4.0,4.0,一般用户
U003329,9.0,2.0,3433.3900000000003,5.0,2.0,2.0,一般用户
U003330,12.0,4.0,6445.79,5.0,4.0,3.0,潜力用户
U003331,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003332,73.0,5.0,3200.34,2.0,5.0,2.0,一般用户
U003333,127.0,1.0,2369.47,1.0,1.0,2.0,流失风险用户
U003334,17.0,6.0,11443.58,4.0,5.0,4.0,高价值用户
U003335,120.0,1.0,541.39,1.0,1.0,1.0,流失风险用户
U003336,91.0,1.0,435.7,2.0,1.0,1.0,流失风险用户
U003337,76.0,2.0,2277.42,2.0,2.0,2.0,流失风险用户
U003338,22.0,4.0,40305.869999999995,4.0,4.0,5.0,高价值用户
U003339,65.0,2.0,1354.1799999999998,2.0,2.0,1.0,流失风险用户
U003340,3.0,5.0,3962.27,5.0,5.0,2.0,潜力用户
U003341,49.0,1.0,602.77,3.0,1.0,1.0,一般用户
U003342,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003343,35.0,2.0,1904.4699999999998,3.0,2.0,2.0,一般用户
U003344,2.0,2.0,1620.81,5.0,2.0,1.0,一般用户
U003345,19.0,5.0,11763.45,4.0,5.0,4.0,高价值用户
U003346,10.0,4.0,19795.43,5.0,4.0,5.0,高价值用户
U003347,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003348,3.0,5.0,8220.25,5.0,5.0,4.0,高价值用户
U003349,22.0,3.0,2321.18,4.0,3.0,2.0,潜力用户
U003350,157.0,1.0,4212.64,1.0,1.0,3.0,流失风险用户
U003351,20.0,6.0,23360.260000000002,4.0,5.0,5.0,高价值用户
U003352,21.0,1.0,195.68,4.0,1.0,1.0,一般用户
U003353,132.0,2.0,1804.4,1.0,2.0,2.0,流失风险用户
U003354,101.0,2.0,2547.84,1.0,2.0,2.0,流失风险用户
U003355,22.0,2.0,6690.57,4.0,2.0,3.0,一般用户
U003356,56.0,5.0,10644.23,2.0,5.0,4.0,一般用户
U003357,64.0,1.0,4121.74,2.0,1.0,2.0,流失风险用户
U003358,57.0,2.0,16492.09,2.0,2.0,5.0,流失风险用户
U003359,16.0,6.0,20130.66,4.0,5.0,5.0,高价值用户
U003360,23.0,6.0,26235.180000000004,4.0,5.0,5.0,高价值用户
U003361,49.0,2.0,714.86,3.0,2.0,1.0,一般用户
U003362,18.0,8.0,17148.45,4.0,5.0,5.0,高价值用户
U003363,95.0,3.0,6654.52,2.0,3.0,3.0,一般用户
U003364,82.0,4.0,12480.69,2.0,4.0,4.0,一般用户
U003365,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003366,25.0,6.0,4663.45,4.0,5.0,3.0,潜力用户
U003367,16.0,4.0,11814.73,4.0,4.0,4.0,高价值用户
U003368,21.0,4.0,7807.88,4.0,4.0,4.0,高价值用户
U003369,42.0,5.0,19697.579999999998,3.0,5.0,5.0,潜力用户
U003370,11.0,4.0,5427.63,5.0,4.0,3.0,潜力用户
U003371,59.0,2.0,1029.51,2.0,2.0,1.0,流失风险用户
U003372,54.0,1.0,2057.58,3.0,1.0,2.0,一般用户
U003373,147.0,2.0,875.01,1.0,2.0,1.0,流失风险用户
U003374,31.0,6.0,20014.91,3.0,5.0,5.0,潜力用户
U003375,46.0,1.0,414.95,3.0,1.0,1.0,一般用户
U003376,88.0,2.0,12299.41,2.0,2.0,4.0,流失风险用户
U003377,99.0,2.0,2857.73,1.0,2.0,2.0,流失风险用户
U003378,14.0,4.0,7981.67,4.0,4.0,4.0,高价值用户
U003379,5.0,3.0,3643.77,5.0,3.0,2.0,潜力用户
U003380,0.0,5.0,17037.62,5.0,5.0,5.0,高价值用户
U003381,62.0,2.0,1866.54,2.0,2.0,2.0,流失风险用户
U003382,22.0,3.0,2439.69,4.0,3.0,2.0,潜力用户
U003383,175.0,1.0,4296.78,1.0,1.0,3.0,流失风险用户
U003384,35.0,2.0,1320.99,3.0,2.0,1.0,一般用户
U003385,53.0,2.0,1647.43,3.0,2.0,1.0,一般用户
U003386,65.0,3.0,2469.0099999999998,2.0,3.0,2.0,一般用户
U003387,28.0,2.0,8867.17,4.0,2.0,4.0,一般用户
U003388,34.0,5.0,12234.73,3.0,5.0,4.0,潜力用户
U003389,73.0,3.0,10210.3,2.0,3.0,4.0,一般用户
U003390,27.0,3.0,3304.63,4.0,3.0,2.0,潜力用户
U003391,45.0,2.0,5572.09,3.0,2.0,3.0,一般用户
U003392,11.0,1.0,7325.23,5.0,1.0,3.0,一般用户
U003393,3.0,4.0,10173.55,5.0,4.0,4.0,高价值用户
U003394,32.0,2.0,3088.15,3.0,2.0,2.0,一般用户
U003395,20.0,2.0,3013.27,4.0,2.0,2.0,一般用户
U003396,10.0,3.0,3944.6800000000003,5.0,3.0,2.0,潜力用户
U003397,73.0,5.0,7842.01,2.0,5.0,4.0,一般用户
U003398,3.0,5.0,10967.43,5.0,5.0,4.0,高价值用户
U003399,8.0,4.0,17154.59,5.0,4.0,5.0,高价值用户
U003400,20.0,7.0,20696.079999999998,4.0,5.0,5.0,高价值用户
U003401,161.0,1.0,2467.28,1.0,1.0,2.0,流失风险用户
U003402,75.0,4.0,19977.89,2.0,4.0,5.0,一般用户
U003403,30.0,4.0,7369.08,4.0,4.0,3.0,潜力用户
U003404,30.0,3.0,16571.72,4.0,3.0,5.0,潜力用户
U003405,20.0,4.0,4791.2,4.0,4.0,3.0,潜力用户
U003406,166.0,1.0,348.74,1.0,1.0,1.0,流失风险用户
U003407,139.0,1.0,770.27,1.0,1.0,1.0,流失风险用户
U003408,21.0,4.0,9679.970000000001,4.0,4.0,4.0,高价值用户
U003409,17.0,3.0,4861.87,4.0,3.0,3.0,潜力用户
U003410,0.0,5.0,15198.3,5.0,5.0,4.0,高价值用户
U003411,28.0,6.0,6604.88,4.0,5.0,3.0,潜力用户
U003412,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003413,34.0,7.0,8818.94,3.0,5.0,4.0,潜力用户
U003414,119.0,3.0,3769.75,1.0,3.0,2.0,一般用户
U003415,40.0,3.0,4142.26,3.0,3.0,2.0,潜力用户
U003416,8.0,3.0,9254.31,5.0,3.0,4.0,潜力用户
U003417,95.0,1.0,2860.84,2.0,1.0,2.0,流失风险用户
U003418,3.0,3.0,18093.579999999998,5.0,3.0,5.0,潜力用户
U003419,60.0,4.0,7424.2,2.0,4.0,3.0,一般用户
U003420,33.0,3.0,8564.0,3.0,3.0,4.0,潜力用户
U003421,51.0,4.0,11132.07,3.0,4.0,4.0,潜力用户
U003422,98.0,2.0,2562.06,2.0,2.0,2.0,流失风险用户
U003423,57.0,1.0,880.97,2.0,1.0,1.0,流失风险用户
U003424,65.0,3.0,5764.46,2.0,3.0,3.0,一般用户
U003425,27.0,2.0,1770.17,4.0,2.0,1.0,一般用户
U003426,46.0,2.0,2635.2,3.0,2.0,2.0,一般用户
U003427,10.0,4.0,20923.230000000003,5.0,4.0,5.0,高价值用户
U003428,15.0,4.0,8264.31,4.0,4.0,4.0,高价值用户
U003429,4.0,3.0,5924.73,5.0,3.0,3.0,潜力用户
U003430,56.0,3.0,25010.17,2.0,3.0,5.0,一般用户
U003431,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U003432,64.0,5.0,8456.58,2.0,5.0,4.0,一般用户
U003433,29.0,2.0,7635.52,4.0,2.0,3.0,一般用户
U003434,20.0,5.0,15967.15,4.0,5.0,5.0,高价值用户
U003435,52.0,3.0,13147.01,3.0,3.0,4.0,潜力用户
U003436,18.0,5.0,9328.119999999999,4.0,5.0,4.0,高价值用户
U003437,33.0,3.0,6282.24,3.0,3.0,3.0,潜力用户
U003438,103.0,2.0,3380.34,1.0,2.0,2.0,流失风险用户
U003439,96.0,2.0,1739.4499999999998,2.0,2.0,1.0,流失风险用户
U003440,16.0,2.0,3485.16,4.0,2.0,2.0,一般用户
U003441,78.0,1.0,591.73,2.0,1.0,1.0,流失风险用户
U003442,24.0,5.0,22993.23,4.0,5.0,5.0,高价值用户
U003443,7.0,3.0,4823.36,5.0,3.0,3.0,潜力用户
U003444,15.0,3.0,3590.87,4.0,3.0,2.0,潜力用户
U003445,37.0,5.0,10251.64,3.0,5.0,4.0,潜力用户
U003446,21.0,5.0,10098.08,4.0,5.0,4.0,高价值用户
U003447,75.0,2.0,6945.41,2.0,2.0,3.0,流失风险用户
U003448,108.0,2.0,6084.54,1.0,2.0,3.0,流失风险用户
U003449,109.0,1.0,3500.46,1.0,1.0,2.0,流失风险用户
U003450,84.0,2.0,26305.98,2.0,2.0,5.0,流失风险用户
U003451,1.0,6.0,33601.5,5.0,5.0,5.0,高价值用户
U003452,5.0,3.0,9531.27,5.0,3.0,4.0,潜力用户
